cu_id,tenure,cu_size,cu_type,rooms,baths,annual_expenses,inc_rank,race,educ,welfare,ssi,food_stamps,weight,hispanic,rooms_person,married_couple,single_dad,single_mom,college,received_food_stamps,received_welfare,received_ssi,ownes_with_mortgage,ownes_w_out_mortgage,rents,black,white,annual_exp_equiv
0520759,1,3,5,6,2,38679.100000000006,0.4839681,1,12,0,0,0,23848.5045,0,2,0,0,0,0,0,0,0,1,0,0,0,1,22331.38879701246
0520759,1,3,5,6,2,38679.100000000006,0.4479542,1,12,0,0,0,23848.5045,0,2,0,0,0,0,0,0,0,1,0,0,0,1,22331.38879701246
0520766,4,2,9,4,1,25412.0004,0.4924385,1,12,0,0,0,35106.642,0,2,0,0,0,0,0,0,0,0,0,1,0,1,17968.99780635526
0520767,1,4,3,8,2,186962.1002,0.7798619,1,13,0,0,0,30963.7295,0,2,0,0,0,0,0,0,0,1,0,0,0,1,93481.0501
0520767,1,4,3,8,2,186962.1002,0.8044518,1,13,0,0,0,30963.7295,0,2,0,0,0,0,0,0,0,1,0,0,0,1,93481.0501
0520768,1,1,8,6,2,84482,0.8905016,2,16,0,0,0,7215.109,0,6,0,0,0,1,0,0,0,1,0,0,1,0,84482
0520769,4,2,1,4,1,54660.9996,0.4667904,1,14,0,0,0,30353.842,1,2,1,0,0,0,0,0,0,0,0,1,0,1,38651.16348359516
0520771,1,4,4,8,2,219869.4004,0.774888,1,16,0,0,0,35234.06,0,2,0,0,0,1,0,0,0,1,0,0,0,1,109934.7002
0520772,2,2,1,7,1,86166.5004,0.7182229,1,12,0,0,0,2785.9055,0,3.5,1,0,0,0,0,0,0,0,1,0,0,1,60928.916743953356
0520772,2,2,1,7,1,86166.5004,0.9137618,1,12,0,0,0,2785.9055,0,3.5,1,0,0,0,0,0,0,0,1,0,0,1,60928.916743953356
0520773,1,2,6,12,3,103478,0.5769108,5,12,0,0,0,29974.284,0,6,0,1,0,0,0,0,0,1,0,0,0,0,73169.99550362155
0520776,4,3,3,5,2,92534.2004,0.4075661,1,16,0,0,0,28467.165,1,1.6666666666666667,0,0,0,1,0,0,0,0,0,1,0,1,53424.64551018678
0520779,2,1,8,7,1,41686,0.3910419,1,12,0,0,480,25359.169,1,7,0,0,0,0,1,0,0,0,1,0,0,1,41686
0520779,2,1,8,7,1,41686,0.2771483,1,12,0,0,0,25359.169,1,7,0,0,0,0,0,0,0,0,1,0,0,1,41686
0520782,2,3,4,6,2,193583,0.6852353,1,13,0,0,0,33809.159,0,2,0,0,0,0,0,0,0,0,1,0,0,1,111765.19716053533
0520784,4,1,8,7,2,60622.000199999995,0.4707533,1,16,0,0,0,20660.7425,0,7,0,0,0,1,0,0,0,0,0,1,0,1,60622.000199999995
0520784,4,1,8,7,2,60622.000199999995,0.3475695,1,16,0,0,0,20660.7425,0,7,0,0,0,1,0,0,0,0,0,1,0,1,60622.000199999995
0520785,2,1,8,7,2,47631.6,0.3321625,1,13,0,0,0,25477.2295,0,7,0,0,0,0,0,0,0,0,1,0,0,1,47631.6
0520785,2,1,8,7,2,47631.6,0.4320423,1,13,0,0,0,25477.2295,0,7,0,0,0,0,0,0,0,0,1,0,0,1,47631.6
0520795,1,2,1,6,2,46073.3996,0.6076145,1,12,0,0,0,33837.6425,0,3,1,0,0,0,0,0,0,1,0,0,0,1,32578.813289477563
0520795,1,2,1,6,2,46073.3996,0.0807908,1,12,0,0,0,33837.6425,0,3,1,0,0,0,0,0,0,1,0,0,0,1,32578.813289477563
0520796,1,2,1,7,3,130303,0.9878814,1,16,0,0,0,26704.235,0,3.5,1,0,0,1,0,0,0,1,0,0,0,1,92138.1349089507
0520797,4,2,7,4,1,41877.7004,0.2571075,1,12,0,0,0,29277.559500000003,1,2,0,0,1,0,0,0,0,0,0,1,0,1,29612.005933338594
0520797,4,2,7,4,1,41877.7004,0.3210867,1,12,0,0,1600,29277.559500000003,1,2,0,0,1,0,1,0,0,0,0,1,0,1,29612.005933338594
0520800,2,5,4,8,3,53265.9996,0.7191241,4,15,0,0,0,42151.826,0,1.6,0,0,0,1,0,0,0,0,1,0,0,0,23821.27919901532
0520800,2,5,4,8,3,53265.9996,0.8491399,4,15,0,0,0,42151.826,0,1.6,0,0,0,1,0,0,0,0,1,0,0,0,23821.27919901532
0520802,1,1,8,4,1,29891.500200000002,0.3163471,1,15,0,0,0,31609.252,0,4,0,0,0,1,0,0,0,1,0,0,0,1,29891.500200000002
0520802,1,1,8,4,1,29891.500200000002,0.2460487,1,15,0,0,0,31609.252,0,4,0,0,0,1,0,0,0,1,0,0,0,1,29891.500200000002
0520803,4,1,8,4,2,20109.6002,0.0932278,1,12,0,0,0,24110.34,1,4,0,0,0,0,0,0,0,0,0,1,0,1,20109.6002
0520803,4,1,8,4,2,20109.6002,0.4058544,1,12,0,0,0,24110.34,1,4,0,0,0,0,0,0,0,0,0,1,0,1,20109.6002
0520804,1,2,1,6,2,82338.4,0.5566241,1,16,0,0,0,24491.384,0,3,1,0,0,1,0,0,0,1,0,0,0,1,58222.04099205042
0520804,1,2,1,6,2,82338.4,0.5783317,1,16,0,0,0,24491.384,0,3,1,0,0,1,0,0,0,1,0,0,0,1,58222.04099205042
0520805,4,1,8,3,1,15622.4,0.1496604,6,13,0,0,0,28900.146,0,3,0,0,0,0,0,0,0,0,0,1,0,0,15622.4
0520805,4,1,8,3,1,15622.4,0.1176791,6,13,0,933,1836,28900.146,0,3,0,0,0,0,1,0,1,0,0,1,0,0,15622.4
0520807,2,4,3,6,1,77415.2004,0.4231451,1,13,0,0,0,79633.968,0,1.5,0,0,0,0,0,0,0,0,1,0,0,1,38707.6002
0520809,2,3,9,4,1,66745.5002,0.7311039,1,11,0,0,0,21419.8935,0,1.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,1,38535.53250766622
0520809,2,3,9,4,1,66745.5002,0.6439728,1,11,0,600,0,21419.8935,0,1.3333333333333333,0,0,0,0,0,0,1,0,1,0,0,1,38535.53250766622
0520810,1,6,4,11,5,236542.43219999998,0.9556146,1,13,0,0,0,36873.395000000004,0,1.8333333333333333,0,0,0,0,0,0,0,1,0,0,0,1,96568.04356781422
0520810,1,6,4,11,5,236542.43219999998,0.781976,1,13,0,0,0,36873.395000000004,0,1.8333333333333333,0,0,0,0,0,0,0,1,0,0,0,1,96568.04356781422
0520814,4,2,9,4,2,69076.2316,0.7319468,1,12,0,0,0,33263.597,0,2,0,0,0,0,0,0,0,0,0,1,0,1,48844.27178317247
0520817,1,4,4,8,3,218696.6482,0.9264447,1,15,0,0,0,33041.1705,0,2,0,0,0,1,0,0,0,1,0,0,0,1,109348.3241
0520817,1,4,4,8,3,218696.6482,0.9440636,1,15,0,0,0,33041.1705,0,2,0,0,0,1,0,0,0,1,0,0,0,1,109348.3241
0520819,1,3,9,8,2,44889.2008,0.644331,1,14,0,0,0,35541.339,0,2.6666666666666665,0,0,0,0,0,0,0,1,0,0,0,1,25916.792165587165
0520823,2,3,4,5,1,16600.4,0.0081624,1,11,0,0,0,25002.451,0,1.6666666666666667,0,0,0,0,0,0,0,0,1,0,0,1,9584.245408655464
0520823,2,3,4,5,1,16600.4,0.0546806,1,11,0,0,0,25002.451,0,1.6666666666666667,0,0,0,0,0,0,0,0,1,0,0,1,9584.245408655464
0520825,4,4,3,3,1,39599.8,0.5589215,1,12,0,0,2280,14015.3665,1,0.75,0,0,0,0,1,0,0,0,0,1,0,1,19799.9
0520825,4,4,3,3,1,39599.8,0.5110178,1,12,0,0,0,14015.3665,1,0.75,0,0,0,0,0,0,0,0,0,1,0,1,19799.9
0520827,1,7,9,8,3,126285.6,0.7677853,1,16,0,0,0,45531.741,0,1.1428571428571428,0,0,0,1,0,0,0,1,0,0,0,1,47731.470252654064
0520829,4,1,8,4,1,16874,0.1938442,4,15,0,14316,2508,23234.4025,0,4,0,0,0,1,1,0,1,0,0,1,0,0,16874
0520829,4,1,8,4,1,16874,0.2044713,4,15,0,15600,1920,23234.4025,0,4,0,0,0,1,1,0,1,0,0,1,0,0,16874
0520831,2,2,9,7,2,83452.31599999999,0.4009914,1,15,0,850,0,25039.537,0,3.5,0,0,0,1,0,0,1,0,1,0,0,1,59009.69854932261
0520831,2,2,9,7,2,83452.31599999999,0.1063652,1,15,0,0,0,25039.537,0,3.5,0,0,0,1,0,0,0,0,1,0,0,1,59009.69854932261
0520833,4,5,3,8,2,74386.9004,0.4788767,6,13,0,0,8800,26025.6005,1,1.6,0,0,0,0,1,0,0,0,0,1,0,0,33266.83318598126
0520833,4,5,3,8,2,74386.9004,0.6449932,6,13,0,0,0,26025.6005,1,1.6,0,0,0,0,0,0,0,0,0,1,0,0,33266.83318598126
0520836,2,2,1,4,2,22650,0.2157077,1,16,0,0,0,30333.326,0,2,1,0,0,1,0,0,0,0,1,0,0,1,16015.968593875301
0520836,2,2,1,4,2,22650,0.272531,1,16,0,0,0,30333.326,0,2,1,0,0,1,0,0,0,0,1,0,0,1,16015.968593875301
0520841,2,2,1,8,2,91544,0.4288347,1,13,0,0,0,25073.306,0,4,1,0,0,0,0,0,0,0,1,0,0,1,64731.3831769413
0520841,2,2,1,8,2,91544,0.7440206,1,13,0,0,0,25073.306,0,4,1,0,0,0,0,0,0,0,1,0,0,1,64731.3831769413
0520843,1,1,8,5,1,31544,0.3252851,1,13,0,0,0,26047.63,0,5,0,0,0,0,0,0,0,1,0,0,0,1,31544
0520845,2,1,8,6,2,43281.7002,0.2786761,1,12,0,0,0,32913.207,0,6,0,0,0,0,0,0,0,0,1,0,0,1,43281.7002
0520845,2,1,8,6,2,43281.7002,0.3689554,1,12,0,0,0,32913.207,0,6,0,0,0,0,0,0,0,0,1,0,0,1,43281.7002
0520846,2,1,8,5,1,39206,0.1449472,4,14,0,0,0,22744.951999999997,0,5,0,0,0,0,0,0,0,0,1,0,0,0,39206
0520846,2,1,8,5,1,39206,0.4747635,4,14,0,0,0,22744.951999999997,0,5,0,0,0,0,0,0,0,0,1,0,0,0,39206
0520847,2,2,1,6,2,61968.6,0.4514291,1,14,0,0,0,28003.9175,0,3,1,0,0,0,0,0,0,0,1,0,0,1,43818.417280636684
0520847,2,2,1,6,2,61968.6,0.060656,1,14,0,0,0,28003.9175,0,3,1,0,0,0,0,0,0,0,1,0,0,1,43818.417280636684
0520852,4,1,8,4,2,25582,0.3019095,1,15,0,0,0,34131.708,0,4,0,0,0,1,0,0,0,0,0,1,0,1,25582
0520852,4,1,8,4,2,25582,0.378451,1,15,0,0,0,34131.708,0,4,0,0,0,1,0,0,0,0,0,1,0,1,25582
0520855,1,4,3,7,2,90847.50020000001,0.8613224,1,15,0,0,0,26846.215,0,1.75,0,0,0,1,0,0,0,1,0,0,0,1,45423.750100000005
0520855,1,4,3,7,2,90847.50020000001,0.857008,1,15,0,0,0,26846.215,0,1.75,0,0,0,1,0,0,0,1,0,0,0,1,45423.750100000005
0520857,4,1,8,5,2,76800,0.7121789,2,16,0,0,0,35268.353,0,5,0,0,0,1,0,0,0,0,0,1,1,0,76800
0520860,2,4,3,4,2,32517.0004,0.4532571,1,00,0,0,0,16519.722,1,1,0,0,0,0,0,0,0,0,1,0,0,1,16258.5002
0520863,1,1,8,8,2,32679.7,0.3661869,1,13,0,0,0,31484.994,0,8,0,0,0,0,0,0,0,1,0,0,0,1,32679.7
0520863,1,1,8,8,2,32679.7,0.4160886,1,13,0,0,0,31484.994,0,8,0,0,0,0,0,0,0,1,0,0,0,1,32679.7
0520865,1,2,1,11,3,71277.3998,0.4651463,1,16,0,0,0,33060.130000000005,0,5.5,1,0,0,1,0,0,0,1,0,0,0,1,50400.732743924666
0520865,1,2,1,11,3,71277.3998,0.2010149,1,16,0,0,0,33060.130000000005,0,5.5,1,0,0,1,0,0,0,1,0,0,0,1,50400.732743924666
0520866,4,1,8,2,1,20292,0.2148265,2,13,0,0,3000,24065.4545,1,2,0,0,0,0,1,0,0,0,0,1,1,0,20292
0520866,4,1,8,2,1,20292,0.1791394,2,13,0,0,324,24065.4545,1,2,0,0,0,0,1,0,0,0,0,1,1,0,20292
0520867,1,2,1,4,1,19956,0.0739099,1,10,0,0,0,9493.468499999999,0,2,1,0,0,0,0,0,0,1,0,0,0,1,14111.022925358742
0520867,1,2,1,4,1,19956,0.498189,1,10,0,0,0,9493.468499999999,0,2,1,0,0,0,0,0,0,1,0,0,0,1,14111.022925358742
0520869,4,2,9,6,1,46087.716199999995,0.5630298,2,15,0,0,3840,28490.333,0,3,0,0,0,1,1,0,0,0,0,1,1,0,32588.936654421097
0520869,4,2,9,6,1,46087.716199999995,0.2136084,2,15,0,0,3600,28490.333,0,3,0,0,0,1,1,0,0,0,0,1,1,0,32588.936654421097
0520870,1,3,3,9,2,284512.4318,0.994678,1,16,0,0,0,30110.822500000002,0,3,0,0,0,1,0,0,0,1,0,0,0,1,164263.32908752505
0520870,1,3,3,9,2,284512.4318,0.9984971,1,16,0,0,0,30110.822500000002,0,3,0,0,0,1,0,0,0,1,0,0,0,1,164263.32908752505
0520872,2,1,8,4,2,42050,0.4985792,1,15,0,0,0,29823.834000000003,0,4,0,0,0,1,0,0,0,0,1,0,0,1,42050
0520872,2,1,8,4,2,42050,0.5467261,1,15,0,0,0,29823.834000000003,0,4,0,0,0,1,0,0,0,0,1,0,0,1,42050
0520874,4,3,3,6,2,83223.00020000001,0.7007063,4,15,0,0,0,33811.643500000006,0,2,0,0,0,1,0,0,0,0,0,1,0,0,48048.82156823829
0520874,4,3,3,6,2,83223.00020000001,0.707056,4,15,0,0,0,33811.643500000006,0,2,0,0,0,1,0,0,0,0,0,1,0,0,48048.82156823829
0520876,4,2,7,4,1,72332.3998,0.5636753,1,16,0,0,0,3176.998,1,2,0,0,1,1,0,0,0,0,0,1,0,1,51146.73039807647
0520876,4,2,7,4,1,72332.3998,0.5402607,1,16,0,0,0,3176.998,1,2,0,0,1,1,0,0,0,0,0,1,0,1,51146.73039807647
0520877,4,2,1,4,2,92171,0.710442,1,16,0,0,0,44940.231,0,2,1,0,0,1,0,0,0,0,0,1,0,1,65174.73912874527
0520879,4,1,8,4,1,44666,0.0941348,1,12,0,0,0,25790.732,0,4,0,0,0,0,0,0,0,0,0,1,0,1,44666
0520880,4,1,8,3,1,30549.5,0.288888,4,15,0,0,400,29968.5835,0,3,0,0,0,1,1,0,0,0,0,1,0,0,30549.5
0520880,4,1,8,3,1,30549.5,0.4204632,4,15,0,0,0,29968.5835,0,3,0,0,0,1,0,0,0,0,0,1,0,0,30549.5
0520887,2,1,8,6,2,64462,0.5188186,1,13,0,0,0,36432.09,0,6,0,0,0,0,0,0,0,0,1,0,0,1,64462
0520888,2,2,1,11,2,40384,0.0522072,1,12,0,0,0,26991.886,0,5.5,1,0,0,0,0,0,0,0,1,0,0,1,28555.800251437533
0520889,1,2,9,6,1,36538.4996,0.5685523,1,12,0,0,0,38347.9225,1,3,0,0,0,0,0,0,0,1,0,0,0,1,25836.620841541953
0520889,1,2,9,6,1,36538.4996,0.5012241,1,12,0,0,1644,38347.9225,1,3,0,0,0,0,1,0,0,1,0,0,0,1,25836.620841541953
0520890,4,1,8,3,1,65026,0.6896139,4,12,0,0,0,6720.494000000001,0,3,0,0,0,0,0,0,0,0,0,1,0,0,65026
0520890,4,1,8,3,1,65026,0.1223528,4,11,0,0,0,6720.494000000001,0,3,0,0,0,0,0,0,0,0,0,1,0,0,65026
0520899,1,1,8,11,6,75115.716,0.84493,1,14,0,0,0,32198.378000000004,1,11,0,0,0,0,0,0,0,1,0,0,0,1,75115.716
0520899,1,1,8,11,6,75115.716,0.8428033,1,14,0,0,0,32198.378000000004,1,11,0,0,0,0,0,0,0,1,0,0,0,1,75115.716
0520901,4,2,9,4,1,34619.9996,0.0970324,1,13,0,0,0,34546.182,0,2,0,0,0,0,0,0,0,0,0,1,0,1,24480.036481835563
0520902,4,1,8,6,1,53532.9996,0.5496294,2,12,0,0,0,15573.817,0,6,0,0,0,0,0,0,0,0,0,1,1,0,53532.9996
0520904,2,3,9,7,2,39471.1998,0.0626761,1,13,0,0,0,29802.6325,0,2.3333333333333335,0,0,0,0,0,0,0,0,1,0,0,1,22788.707829767503
0520904,2,3,9,7,2,39471.1998,0.018889,1,13,0,0,0,29802.6325,0,2.3333333333333335,0,0,0,0,0,0,0,0,1,0,0,1,22788.707829767503
0520906,1,5,7,6,2,89807.6004,0.6636616,1,15,0,0,0,15580.691,0,1.2,0,0,1,1,0,0,0,1,0,0,0,1,40163.179878107454
0520909,4,3,7,2,1,30782.900199999996,0.1533355,1,14,0,0,0,35307.31,0,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,0,1,17772.515716907383
0520909,4,3,7,2,1,30782.900199999996,0.0657691,1,14,0,0,0,35307.31,0,0.6666666666666666,0,0,1,0,0,0,0,0,0,1,0,1,17772.515716907383
0520912,1,2,1,6,3,475699.8636,0.9962851,1,15,0,0,0,31165.737,0,3,1,0,0,1,0,0,0,1,0,0,0,1,336370.59936107567
0520914,1,3,4,9,3,70178,0.7377437,2,12,0,0,0,45175.732,0,3,0,0,0,0,0,0,0,1,0,0,1,0,40517.287191189556
0520914,1,3,4,9,3,70178,0.155836,2,12,0,0,0,45175.732,0,3,0,0,0,0,0,0,0,1,0,0,1,0,40517.287191189556
0520915,5,1,8,9,2,102896.4,0.7596921,1,12,0,0,0,10909.630000000001,0,9,0,0,0,0,0,0,0,0,0,0,0,1,102896.4
0520915,5,1,8,9,2,102896.4,0.2594354,1,12,0,0,0,10909.630000000001,0,9,0,0,0,0,0,0,0,0,0,0,0,1,102896.4
0520916,4,1,8,5,2,42327.6002,0.6952736,4,16,0,0,0,14657.821,0,5,0,0,0,1,0,0,0,0,0,1,0,0,42327.6002
0520916,4,1,8,5,2,42327.6002,0.6940152,4,16,0,0,0,14657.821,0,5,0,0,0,1,0,0,0,0,0,1,0,0,42327.6002
0520927,2,2,1,5,2,38816,0.3664291,1,16,0,301,0,32543.101,0,2.5,1,0,0,1,0,0,1,0,1,0,0,1,27447.05681853703
0520930,4,3,9,4,2,68087.3996,0.3902361,2,13,0,0,2400,32706.1225,0,1.3333333333333333,0,0,0,0,1,0,0,0,0,1,1,0,39310.27848748162
0520930,4,3,9,4,2,68087.3996,0.4283768,2,13,0,0,2400,32706.1225,0,1.3333333333333333,0,0,0,0,1,0,0,0,0,1,1,0,39310.27848748162
0520931,4,1,8,5,2,108348.6112,0.7673807,1,15,0,0,0,32094.99,0,5,0,0,0,1,0,0,0,0,0,1,0,1,108348.6112
0520931,4,1,8,5,2,108348.6112,0.8033942,1,15,0,0,0,32094.99,0,5,0,0,0,1,0,0,0,0,0,1,0,1,108348.6112
0520932,4,1,8,3,1,86884,0.8635038,2,16,0,0,0,56598.311,0,3,0,0,0,1,0,0,0,0,0,1,1,0,86884
0520933,2,3,4,6,2,90528.0004,0.8326194,1,13,0,0,0,42434.687,0,2,0,0,0,0,0,0,0,0,1,0,0,1,52266.36540013855
0520937,1,3,5,10,5,169117.4998,0.9266428,1,14,0,0,0,26739.561,0,3.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,97640.03403420649
0520937,1,3,5,10,5,169117.4998,0.9273056,1,14,0,0,0,26739.561,0,3.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,97640.03403420649
0520938,5,2,1,7,2,84336.0004,0.673814,1,15,0,0,0,54564.6005,0,3.5,1,0,0,1,0,0,0,0,0,0,0,1,59634.55778099138
0520938,5,2,1,7,2,84336.0004,0.705326,1,15,0,0,0,54564.6005,0,3.5,1,0,0,1,0,0,0,0,0,0,0,1,59634.55778099138
0520939,2,1,8,6,1,58013.999800000005,0.4902323,6,12,0,2000,0,2723.285,0,6,0,0,0,0,0,0,1,0,1,0,0,0,58013.999800000005
0520939,2,1,8,6,1,58013.999800000005,0.4562101,6,12,0,0,0,2723.285,0,6,0,0,0,0,0,0,0,0,1,0,0,0,58013.999800000005
0520942,6,4,3,NA,NA,54848,0.1275953,4,16,0,0,4800,56602.935,0,1,0,0,0,1,1,0,0,0,0,0,0,0,27424
0520942,6,4,3,NA,NA,54848,0.0655279,4,16,0,0,0,56602.935,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27424
0520943,4,5,5,5,2,48773.2,0.4816025,1,11,0,0,0,35309.612,1,1,0,0,0,0,0,0,0,0,0,1,0,1,21812.038136038547
0520945,1,3,2,8,2,246594,0.9052564,4,15,0,0,0,29842.6785,0,2.6666666666666665,0,0,0,1,0,0,0,1,0,0,0,0,142371.11228054657
0520945,1,3,2,8,2,246594,0.9248753,4,15,0,0,0,29842.6785,0,2.6666666666666665,0,0,0,1,0,0,0,1,0,0,0,0,142371.11228054657
0520946,4,2,1,4,2,42896.0004,0.436449,2,12,0,0,0,17241.989,0,2,1,0,0,0,0,0,0,0,0,1,1,0,30332.05276862085
0520947,4,2,9,5,2,23223,0.0287112,2,13,0,0,0,46644.653999999995,0,2.5,0,0,0,0,0,0,0,0,0,1,1,0,16421.140779495192
0520947,4,2,9,5,2,23223,0.0359934,2,13,0,0,0,46644.653999999995,0,2.5,0,0,0,0,0,0,0,0,0,1,1,0,16421.140779495192
0520949,2,2,1,5,1,61348.8,0.4200688,1,11,0,0,0,25118.604,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,43380.15249765727
0520949,2,2,1,5,1,61348.8,0.4175009,1,11,0,0,0,25118.604,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,43380.15249765727
0520954,2,1,8,6,2,20462,0.7464356,1,14,0,0,0,13948.4825,0,6,0,0,0,0,0,0,0,0,1,0,0,1,20462
0520954,2,1,8,6,2,20462,0.652519,1,14,0,0,0,13948.4825,0,6,0,0,0,0,0,0,0,0,1,0,0,1,20462
0520956,2,1,8,7,2,36640,0.4270239,1,13,0,0,0,33361,0,7,0,0,0,0,0,0,0,0,1,0,0,1,36640
0520960,4,1,8,4,1,56931.5,0.2641974,1,10,0,0,0,10754.1545,1,4,0,0,0,0,0,0,0,0,0,1,0,1,56931.5
0520960,4,1,8,4,1,56931.5,0.3053166,1,10,0,0,0,10754.1545,1,4,0,0,0,0,0,0,0,0,0,1,0,1,56931.5
0520961,2,3,4,8,3,66303.6002,0.6384811,1,13,0,0,0,19563.182,0,2.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,1,38280.40142371133
0520961,2,3,4,8,3,66303.6002,0.5323871,1,13,0,0,0,19563.182,0,2.6666666666666665,0,0,0,0,0,0,0,0,1,0,0,1,38280.40142371133
0520973,4,1,8,3,1,88787.00020000001,0.38995610000000003,2,13,0,0,8100,44981.908500000005,0,3,0,0,0,0,1,0,0,0,0,1,1,0,88787.00020000001
0520973,4,1,8,3,1,88787.00020000001,0.3579611,2,13,0,0,400,44981.908500000005,0,3,0,0,0,0,1,0,0,0,0,1,1,0,88787.00020000001
0520977,4,2,9,1,1,24224.7996,0.5349829,1,10,0,0,0,29894.424,1,0.5,0,0,0,0,0,0,0,0,0,1,0,1,17129.52007004516
0520978,2,1,8,5,2,35964.4,0.2366342,2,15,0,0,0,24567.3885,0,5,0,0,0,1,0,0,0,0,1,0,1,0,35964.4
0520978,2,1,8,5,2,35964.4,0.1666158,2,15,0,0,0,24567.3885,0,5,0,0,0,1,0,0,0,0,1,0,1,0,35964.4
0520979,1,4,3,5,2,69482.0004,0.8255029,1,15,0,0,0,28613.367,1,1.25,0,0,0,1,0,0,0,1,0,0,0,1,34741.0002
0520980,1,3,4,8,3,86880.3,0.28452,1,15,0,0,0,25451.705,0,2.6666666666666665,0,0,0,1,0,0,0,1,0,0,0,1,50160.36459227545
0520980,1,3,4,8,3,86880.3,0.9469757,1,15,0,0,0,25451.705,0,2.6666666666666665,0,0,0,1,0,0,0,1,0,0,0,1,50160.36459227545
0520981,4,1,8,4,1,14340,0.1830118,1,12,0,0,276,27380.0175,1,4,0,0,0,0,1,0,0,0,0,1,0,1,14340
0520981,4,1,8,4,1,14340,0.1702559,1,12,0,0,600,27380.0175,1,4,0,0,0,0,1,0,0,0,0,1,0,1,14340
0520982,4,1,8,5,1,68121.5,0.4188965,2,12,0,0,2376,36254.134999999995,0,5,0,0,0,0,1,0,0,0,0,1,1,0,68121.5
0520982,4,1,8,5,1,68121.5,0.1307574,2,12,0,0,0,36254.134999999995,0,5,0,0,0,0,0,0,0,0,0,1,1,0,68121.5
0520984,4,1,8,3,1,12486,0.2946141,1,12,0,0,0,35006.1435,1,3,0,0,0,0,0,0,0,0,0,1,0,1,12486
0520984,4,1,8,3,1,12486,0.0440849,1,12,0,0,0,35006.1435,1,3,0,0,0,0,0,0,0,0,0,1,0,1,12486
0520985,1,2,1,8,3,109714.5,0.9347703,4,15,0,0,0,24834.3465,0,4,1,0,0,1,0,0,0,1,0,0,0,0,77579.86694449146
0520985,1,2,1,8,3,109714.5,0.9254821,4,15,0,0,0,24834.3465,0,4,1,0,0,1,0,0,0,1,0,0,0,0,77579.86694449146
0520987,1,2,1,6,2,57613.000400000004,0.6682624,1,12,0,0,0,22921.5925,0,3,1,0,0,0,0,0,0,1,0,0,0,1,40738.54326734327
0520987,1,2,1,6,2,57613.000400000004,0.6595833,1,12,0,0,0,22921.5925,0,3,1,0,0,0,0,0,0,1,0,0,0,1,40738.54326734327
0520989,4,1,8,8,1,41679.5,0.4712625,1,15,0,0,0,30865.646500000003,1,8,0,0,0,1,0,0,0,0,0,1,0,1,41679.5
0520989,4,1,8,8,1,41679.5,0.7214495,1,15,0,0,0,30865.646500000003,1,8,0,0,0,1,0,0,0,0,0,1,0,1,41679.5
0520993,2,2,9,4,2,24891,0.0248621,2,12,0,0,0,22687.332,0,2,0,0,0,0,0,0,0,0,1,0,1,0,17600.594890514352
0520998,4,4,7,5,1,37018.4,0.3368242,2,12,0,0,0,55670.173,0,1.25,0,0,1,0,0,0,0,0,0,1,1,0,18509.2
0521010,1,1,8,6,3,53563,0.3079638,2,16,0,0,0,40316.693,0,6,0,0,0,1,0,0,0,1,0,0,1,0,53563
0521011,2,3,9,4,1,29277.2002,0.4653954,1,13,0,0,4800,33394.716499999995,0,1.3333333333333333,0,0,0,0,1,0,0,0,1,0,0,1,16903.199416588566
0521011,2,3,9,4,1,29277.2002,0.1409133,1,13,6000,0,0,33394.716499999995,0,1.3333333333333333,0,0,0,0,0,1,0,0,1,0,0,1,16903.199416588566
0521014,2,2,1,6,2,305888.5426,0.9880729,1,16,0,0,0,26936.851499999997,0,3,1,0,0,1,0,0,0,0,1,0,0,1,216295.8627597301
0521014,2,2,1,6,2,305888.5426,0.9913816,1,16,0,0,0,26936.851499999997,0,3,1,0,0,1,0,0,0,0,1,0,0,1,216295.8627597301
0521020,4,1,8,2,1,32759.4,0.2050006,1,12,0,0,0,6980.192,0,2,0,0,0,0,0,0,0,0,0,1,0,1,32759.4
0521020,4,1,8,2,1,32759.4,0.2103323,1,12,0,0,0,6980.192,0,2,0,0,0,0,0,0,0,0,0,1,0,1,32759.4
0521026,1,1,8,4,1,58971,0.6211061,2,15,0,0,0,29138.252,1,4,0,0,0,1,0,0,0,1,0,0,1,0,58971
0521031,4,4,4,8,1,157518.0002,0.7498517,1,13,0,0,0,60774.8455,0,2,0,0,0,0,0,0,0,0,0,1,0,1,78759.0001
0521031,4,4,4,8,1,157518.0002,0.8010153,1,13,0,0,0,60774.8455,0,2,0,0,0,0,0,0,0,0,0,1,0,1,78759.0001
0521038,4,1,8,4,1,47604,0.4686596,1,12,0,0,0,25275.521,0,4,0,0,0,0,0,0,0,0,0,1,0,1,47604
0521043,1,4,4,7,2,244234.4998,0.8220114,2,13,0,0,0,57674.7655,0,1.75,0,0,0,0,0,0,0,1,0,0,1,0,122117.2499
0521043,1,4,4,7,2,244234.4998,0.8136569,2,13,0,0,0,57674.7655,0,1.75,0,0,0,0,0,0,0,1,0,0,1,0,122117.2499
